"","term","estimate","std.error","statistic","p.value","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"737","as.factor(book)5",0.114829898278785,0.0208683032496697,5.50259869740982,3.76680782584949e-08,"grade8_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"738","relative_age",0.0153322123113091,0.00879952277280122,1.7423913440738,0.0814483379802044,"grade9_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"739","I(relative_age^2)",-0.000548878450203055,0.00076613899130334,-0.716421506323956,0.473735662737317,"grade9_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"740","as.factor(sex)2",0.26137444750061,0.0122249453430163,21.3804184940528,8.35380850047147e-101,"grade9_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"741","as.factor(book)2",0.194940575717893,0.0194692328786566,10.0127507299786,1.43612632468335e-23,"grade9_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"742","as.factor(book)3",0.208992198922582,0.0185537758736011,11.2641329908454,2.20391620551489e-29,"grade9_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"743","as.factor(book)4",0.190688702467181,0.0205143260294169,9.29539201988598,1.54457983182152e-20,"grade9_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"744","as.factor(book)5",0.0904814690458458,0.021069169663395,4.29449619948933,1.75538257606829e-05,"grade9_not_apr_march_grade_t8_ra_cont_zselfcontrol",FALSE,NA,NA,NA
"745","(Intercept)",-0.0777230924667773,0.0140161468791089,-5.54525385165762,2.95208945135432e-08,"grade5_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"746","relative_age",0.0163459269089363,0.00524220914159939,3.11813711880048,0.00182115355099008,"grade5_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"747","I(relative_age^2)",-0.000313754085130343,0.000462672939725194,-0.678133640832113,0.497690525944446,"grade5_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"748","(Intercept)",-0.0649690593263285,0.0142159483843014,-4.57015301195616,4.88663379027944e-06,"grade6_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"749","relative_age",0.0136706693147261,0.00508451153813312,2.68868881744058,0.00717596985378325,"grade6_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"750","I(relative_age^2)",-0.000257973529888803,0.000445293590793465,-0.579333579513511,0.562367015237118,"grade6_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"751","(Intercept)",-0.0652316931586379,0.0150375389204321,-4.33792347961972,1.44167055159373e-05,"grade7_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"752","relative_age",0.0148897665223859,0.00511474741958184,2.91114405090276,0.00360295379491123,"grade7_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"753","I(relative_age^2)",-0.000408362126529845,0.000440100228311838,-0.927884377829716,0.353472829455112,"grade7_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"754","(Intercept)",-0.0729259942445552,0.0134276777060518,-5.43102060095527,5.63190455496313e-08,"grade8_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"755","relative_age",0.0160584029206014,0.00488159990703391,3.28957784874233,0.00100413995733675,"grade8_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"756","I(relative_age^2)",-0.000391925450817963,0.000422039190828659,-0.928647053010483,0.35307695478855,"grade8_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"757","(Intercept)",-0.071698053027162,0.0136301218050454,-5.2602650257037,1.44497328704502e-07,"grade9_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"758","relative_age",0.0130798795042297,0.00489645615607563,2.67129513413491,0.00755860611664134,"grade9_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"759","I(relative_age^2)",-3.00238356478111e-05,0.000425752587049288,-0.0705194438297925,0.943780535023761,"grade9_all_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"760","(Intercept)",-0.081648413945974,0.0212873015837738,-3.83554550700828,0.000125494792048044,"grade5_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"761","relative_age",0.0158016991020991,0.0082146946798224,1.92358933812994,0.0544137859065377,"grade5_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"762","I(relative_age^2)",-0.000125573106066823,0.000721762460381076,-0.173981209829786,0.861881186679916,"grade5_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"763","(Intercept)",-0.059151050478263,0.0204527610607071,-2.89208143109348,0.00382918343524679,"grade6_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"764","relative_age",0.0109941716302728,0.00766103865322928,1.4350758595427,0.151273808142272,"grade6_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"765","I(relative_age^2)",-1.09931143069209e-05,0.000673753510879863,-0.0163162256365311,0.986982199738605,"grade6_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"766","(Intercept)",-0.0701622250348768,0.0227587474266745,-3.08286847775475,0.0020517309412598,"grade7_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"767","relative_age",0.0141535706203097,0.00838597998223175,1.68776584851124,0.0914649821685612,"grade7_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"768","I(relative_age^2)",-0.000162864437658908,0.000712061376475545,-0.228722471179423,0.819085947538446,"grade7_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"769","(Intercept)",-0.0379395879194597,0.0188616193487182,-2.01147034186319,0.0442827919502384,"grade8_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"770","relative_age",-0.000510337294372698,0.00757904331220492,-0.0673353183707072,0.946315112196042,"grade8_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"771","I(relative_age^2)",0.00116713853173649,0.000680563977767899,1.71495784358798,0.0863610460079801,"grade8_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"772","(Intercept)",-0.043412160397751,0.0196792705950572,-2.20598422020045,0.0273910130072073,"grade9_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"773","relative_age",-0.000113428626719122,0.00758485927042471,-0.0149546119018198,0.988068468592672,"grade9_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"774","I(relative_age^2)",0.0011999042615957,0.000684378572098547,1.75327561457158,0.0795626995847054,"grade9_not_apr_march_grade_t8_ra_basic_zselfefficacy",FALSE,NA,NA,NA
"775","relative_age",0.0160282123602894,0.0051961672276731,3.08462211818902,0.00203939397273504,"grade5_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"776","I(relative_age^2)",-0.000297399857791618,0.000456284305927598,-0.651786296236997,0.51454250650003,"grade5_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"777","as.factor(sex)2",-0.106109018184418,0.0109148104634286,-9.72156305782404,2.57194775407181e-22,"grade5_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"778","as.factor(book)2",0.253651839706475,0.0199542133588477,12.7116932722384,5.93027490490978e-37,"grade5_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"779","as.factor(book)3",0.410586291524803,0.01851437999923,22.1766157733545,2.32648373269517e-108,"grade5_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"780","as.factor(book)4",0.523490350777116,0.0201762454966763,25.9458753544286,2.72585673391055e-147,"grade5_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"781","as.factor(book)5",0.584021396000022,0.0230592591992236,25.3269799759953,1.71111410408641e-140,"grade5_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"782","relative_age",0.0144456354048382,0.00502575142577161,2.87432349534086,0.00405087199893853,"grade6_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"783","I(relative_age^2)",-0.000272686210357736,0.000437073842596343,-0.623890482070265,0.532702733071861,"grade6_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"784","as.factor(sex)2",-0.165036650942592,0.0108542472607658,-15.2047992806595,4.45405480523166e-52,"grade6_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"785","as.factor(book)2",0.27661783270028,0.0197264084975552,14.0227164379447,1.41108530564726e-44,"grade6_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"786","as.factor(book)3",0.431089300925835,0.0190843303357015,22.5886522263444,2.43189618271722e-112,"grade6_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"787","as.factor(book)4",0.571068150760525,0.0199845660627285,28.5754591302122,5.69139197013177e-178,"grade6_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"788","as.factor(book)5",0.636636152747262,0.0226887321947521,28.0595736810061,9.86909192265662e-172,"grade6_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"789","relative_age",0.0138179466169413,0.00511374280954982,2.70211997974098,0.00689265610473668,"grade7_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"790","I(relative_age^2)",-0.000348947585472002,0.000440694610311169,-0.791812691391016,0.428474371935925,"grade7_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"791","as.factor(sex)2",-0.261282991456504,0.0106609603077387,-24.5083917315442,1.01563637496493e-131,"grade7_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"792","as.factor(book)2",0.245075572868099,0.0184100189907702,13.3120760489691,2.37774795265634e-40,"grade7_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"793","as.factor(book)3",0.351611419639524,0.0175840123923757,19.9960857507118,1.54052008734002e-88,"grade7_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"794","as.factor(book)4",0.456870943579596,0.0196841919797517,23.2100430665155,2.01082409852945e-118,"grade7_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"795","as.factor(book)5",0.493184962183167,0.0214538499540727,22.988179894935,3.2007595656407e-116,"grade7_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"796","relative_age",0.0170456243824319,0.00481186144490925,3.54241795562618,0.000396876853647554,"grade8_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"797","I(relative_age^2)",-0.000476393702262975,0.000417055999521555,-1.14227754260697,0.253344738076237,"grade8_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"798","as.factor(sex)2",-0.171419464355574,0.0111927716135214,-15.3151936155376,8.22457335077466e-53,"grade8_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"799","as.factor(book)2",0.258714388026722,0.0153560354574046,16.8477331759462,1.70616979177535e-63,"grade8_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"800","as.factor(book)3",0.381233264149459,0.0158486200198991,24.0546661899139,4.72959422095993e-127,"grade8_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"801","as.factor(book)4",0.432866753982144,0.0188341072674693,22.9831309673914,3.20926383582291e-116,"grade8_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"802","as.factor(book)5",0.470291816621783,0.0192801454275255,24.3925450868418,1.44537489357299e-130,"grade8_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"803","relative_age",0.0145391099284403,0.0047866287925541,3.03744254224536,0.00238731192917992,"grade9_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"804","I(relative_age^2)",-0.000131326431134637,0.000416915685529023,-0.314995179344231,0.752766771120539,"grade9_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"805","as.factor(sex)2",-0.204653241263792,0.0114297426173261,-17.9053236906282,1.89607126988805e-71,"grade9_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"806","as.factor(book)2",0.236880984478976,0.0165811192607759,14.2861878473632,3.36637628049551e-46,"grade9_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"807","as.factor(book)3",0.33793490548504,0.0161877225698973,20.8760005631345,2.53081902232456e-96,"grade9_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"808","as.factor(book)4",0.38089567508593,0.0172270790242931,22.1102877945125,9.42526290094697e-108,"grade9_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"809","as.factor(book)5",0.424130557017715,0.0186873338679622,22.6961513083923,2.11656168536929e-113,"grade9_all_grade_t8_ra_cont_zselfefficacy",TRUE,"table8_noncognitive",NA,NA
"810","relative_age",0.0153482721051637,0.00819627733946976,1.87259062492346,0.0611330317357347,"grade5_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"811","I(relative_age^2)",-0.000125500693247308,0.000720545149872617,-0.174174641616136,0.8617291928626,"grade5_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"812","as.factor(sex)2",-0.11293351375911,0.011283676288827,-10.0085744103573,1.50020087942437e-23,"grade5_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"813","as.factor(book)2",0.253626969241554,0.0220805344538514,11.486450646004,1.74408955376665e-30,"grade5_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"814","as.factor(book)3",0.406768321022491,0.0206287731595507,19.7184930910041,4.2637014413585e-86,"grade5_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"815","as.factor(book)4",0.511769815207591,0.0225515706438243,22.6933114012499,3.25334463737047e-113,"grade5_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"816","as.factor(book)5",0.573379059128863,0.0260368275621742,22.0218480058553,9.02897885278632e-107,"grade5_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"817","relative_age",0.00911887421188865,0.00761160238882905,1.19802293210582,0.230915806518277,"grade6_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"818","I(relative_age^2)",0.000185003378055857,0.000667422730324735,0.277190706354642,0.781635232604969,"grade6_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"819","as.factor(sex)2",-0.168697966964171,0.0117908250786499,-14.3075625190674,2.61372435646263e-46,"grade6_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"820","as.factor(book)2",0.278365073117421,0.0221171691574148,12.5859268487848,2.99769850965731e-36,"grade6_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"821","as.factor(book)3",0.431952583252654,0.0213922995883508,20.1919658739201,3.55411753807121e-90,"grade6_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"822","as.factor(book)4",0.572514099174375,0.0224336171601071,25.5203650436032,2.04026611394188e-142,"grade6_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"823","as.factor(book)5",0.631023086489821,0.0253095544000478,24.9322084662474,4.50479209408141e-136,"grade6_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"824","relative_age",0.0103695752311563,0.00821810035207753,1.2617971047938,0.207030198791737,"grade7_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"825","I(relative_age^2)",8.62944723645527e-05,0.000702563160050186,0.122828063399152,0.902243955190664,"grade7_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"826","as.factor(sex)2",-0.259629128804086,0.0115263280222261,-22.5248776803372,1.46935486161571e-111,"grade7_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"827","as.factor(book)2",0.244593981991875,0.0203040220044666,12.0465778621629,2.35316370565452e-33,"grade7_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"828","as.factor(book)3",0.349331442599456,0.0194110521060879,17.9965228412269,4.38276505161527e-72,"grade7_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"829","as.factor(book)4",0.460383105707678,0.0214723977932041,21.4406937754007,2.50071137919949e-101,"grade7_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"830","as.factor(book)5",0.482714648243297,0.0230818654306111,20.9131558146563,1.58193592749461e-96,"grade7_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"831","relative_age",0.00218031127618861,0.00778907218553906,0.279919254084781,0.779540982625657,"grade8_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"832","I(relative_age^2)",0.000917115576343427,0.000693958088072901,1.32157199707871,0.186318691244384,"grade8_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"833","as.factor(sex)2",-0.174757352101907,0.0120231898898139,-14.5350238749836,9.77392654009319e-48,"grade8_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"834","as.factor(book)2",0.260461666623196,0.0167303586578369,15.5682057958267,1.76654469277146e-54,"grade8_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"835","as.factor(book)3",0.386647063120921,0.0175865965105586,21.9853263187557,1.84611907445239e-106,"grade8_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"836","as.factor(book)4",0.434481961277227,0.0201518320812115,21.5604198926565,1.74903519333509e-102,"grade8_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"837","as.factor(book)5",0.467163608862091,0.0206102524195124,22.6665641620096,5.41620259074626e-113,"grade8_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"838","relative_age",0.00419106768286286,0.00754252400501546,0.555658514321727,0.578447597652077,"grade9_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"839","I(relative_age^2)",0.000859685127852496,0.00067539553175216,1.27286173425258,0.203074907981514,"grade9_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"840","as.factor(sex)2",-0.208847125256569,0.0123031363736429,-16.9751125984415,2.17120505297696e-64,"grade9_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"841","as.factor(book)2",0.233843775402292,0.0177413593793071,13.1807135182121,1.38473235081135e-39,"grade9_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"842","as.factor(book)3",0.34437900955696,0.017477370539702,19.7042803878685,5.34018715618726e-86,"grade9_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"843","as.factor(book)4",0.386510600566915,0.0192679444943329,20.0597734065819,4.80837298921317e-89,"grade9_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"844","as.factor(book)5",0.428272904487643,0.0202081925464875,21.1930336422929,4.16362845014258e-99,"grade9_not_apr_march_grade_t8_ra_cont_zselfefficacy",FALSE,NA,NA,NA
"845","(Intercept)",-0.0435185850967514,0.0143001396505514,-3.04322797960042,0.00234189856803081,"grade6_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"846","relative_age",0.00585125292672285,0.00502295770500577,1.16490189055178,0.244064881079267,"grade6_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"847","I(relative_age^2)",0.000245051435390507,0.000441408876746923,0.555157470317492,0.578789714680065,"grade6_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"848","(Intercept)",-0.037358917041818,0.0147016568680702,-2.54113651114766,0.0110526966851057,"grade7_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"849","relative_age",0.00494728849325263,0.00504083974652381,0.981441335575944,0.326380573363974,"grade7_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"850","I(relative_age^2)",0.000225439577100603,0.000449430548770238,0.501611600985884,0.615943279418123,"grade7_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"851","(Intercept)",-0.0294180941896335,0.0164650685378075,-1.78669734183511,0.0739934665557279,"grade8_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"852","relative_age",0.00208490848774383,0.00525519800699046,0.396732622628203,0.691566611163305,"grade8_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
"853","I(relative_age^2)",0.000413408507733622,0.00045164364570844,0.915342243075638,0.360017125820748,"grade8_all_grade_t8_ra_basic_zdilligence",FALSE,NA,NA,NA
