"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","obs1","obs2","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"94",-0.547025994314557,9.72646343166732,10.2734894259819,-4.47019390362124,8.06631396111453e-06,3449.13923508125,-0.786954650089297,-0.307097338539818,"Welch Two Sample t-test","two.sided",136033,3310,"mean_test_studytime_6",FALSE,NA,NA,NA
"95",0.171964552765912,9.40031627459808,9.22835172183216,1.57226531473918,0.11599031462963,3123.53302260797,-0.0424871564019552,0.386416261933779,"Welch Two Sample t-test","two.sided",131057,2991,"mean_test_studytime_7",FALSE,NA,NA,NA
"96",0.234735577841368,9.64121768452604,9.40648210668467,2.04284416011452,0.0411524884058428,3092.27397592947,0.00943526532800465,0.460035890354732,"Welch Two Sample t-test","two.sided",133450,2962,"mean_test_studytime_8",FALSE,NA,NA,NA
"97",0.0717648303968806,-7.0972238521681e-17,-0.0717648303968807,4.58400362660107,4.67614560363836e-06,4852.05459452344,0.0410729744712182,0.102456686322543,"Welch Two Sample t-test","two.sided",179455,4635,"mean_test_teacherrelation_4",FALSE,NA,NA,NA
"98",0.0874387080227966,-6.59606837616291e-17,-0.0874387080227966,5.32937584601332,1.03146555814668e-07,4713.43887993332,0.0552734521846823,0.119603963860911,"Welch Two Sample t-test","two.sided",181963,4524,"mean_test_teacherrelation_5",FALSE,NA,NA,NA
"99",0.158866477100371,1.04638008251814e-16,-0.158866477100371,9.74935234802763,3.02868069121469e-22,4648.39041074038,0.12692038884526,0.190812565355482,"Welch Two Sample t-test","two.sided",185892,4463,"mean_test_teacherrelation_6",FALSE,NA,NA,NA
"100",0.186382659562624,-3.87510916788789e-17,-0.186382659562624,10.6428489709609,4.0426736530388e-26,4196.41067834253,0.152048930420314,0.220716388704935,"Welch Two Sample t-test","two.sided",179055,4046,"mean_test_teacherrelation_7",FALSE,NA,NA,NA
"101",0.19922499258953,1.6174141633785e-16,-0.19922499258953,11.6886454377193,4.42191831622366e-31,4173.96099654268,0.165809052803497,0.232640932375564,"Welch Two Sample t-test","two.sided",182469,4019,"mean_test_teacherrelation_8",FALSE,NA,NA,NA
"102",0.0671947619887296,9.55293802809756e-17,-0.0671947619887295,4.25193198416157,2.15919129200419e-05,4850.79656534868,0.0362130380457464,0.0981764859317128,"Welch Two Sample t-test","two.sided",179615,4638,"mean_test_zfriendrelation_4",FALSE,NA,NA,NA
"103",0.0429166575108903,-5.5473567167215e-17,-0.0429166575108904,2.73062707631844,0.00634478680925274,4737.19252216695,0.0121044675897932,0.0737288474319875,"Welch Two Sample t-test","two.sided",182128,4530,"mean_test_zfriendrelation_5",FALSE,NA,NA,NA
"104",0.108720047554124,9.38879609944974e-18,-0.108720047554124,6.69191609003345,2.46326178231231e-11,4652.57030490065,0.0768692557137539,0.140570839394494,"Welch Two Sample t-test","two.sided",185986,4466,"mean_test_zfriendrelation_6",FALSE,NA,NA,NA
